Entity,Code,Date,cases
Mongolia,MNG,"Apr 3, 2020",14
Mongolia,MNG,"Apr 4, 2020",14
Mongolia,MNG,"Apr 5, 2020",14
Mongolia,MNG,"Apr 6, 2020",14
Mongolia,MNG,"Apr 7, 2020",15
Mongolia,MNG,"Apr 8, 2020",15
Mongolia,MNG,"Apr 9, 2020",16
Mongolia,MNG,"Apr 10, 2020",16
Mongolia,MNG,"Apr 11, 2020",16
Mongolia,MNG,"Apr 12, 2020",16
Mongolia,MNG,"Apr 13, 2020",16
Mongolia,MNG,"Apr 14, 2020",16
Mongolia,MNG,"Apr 15, 2020",30
Mongolia,MNG,"Apr 16, 2020",30
Mongolia,MNG,"Apr 17, 2020",31
Mongolia,MNG,"Apr 18, 2020",31
Mongolia,MNG,"Apr 19, 2020",31
Mongolia,MNG,"Apr 20, 2020",32
Mongolia,MNG,"Apr 21, 2020",34
Mongolia,MNG,"Apr 22, 2020",35
Mongolia,MNG,"Apr 23, 2020",35
Mongolia,MNG,"Apr 24, 2020",36
Mongolia,MNG,"Apr 25, 2020",36
Mongolia,MNG,"Apr 26, 2020",38
Mongolia,MNG,"Apr 27, 2020",38
Mongolia,MNG,"Apr 28, 2020",38
Mongolia,MNG,"Apr 29, 2020",38
Mongolia,MNG,"Apr 30, 2020",38
Mongolia,MNG,"May 1, 2020",38
Mongolia,MNG,"May 2, 2020",39
Mongolia,MNG,"May 3, 2020",39
Mongolia,MNG,"May 4, 2020",40
Mongolia,MNG,"May 5, 2020",41
Mongolia,MNG,"May 6, 2020",41
Mongolia,MNG,"May 7, 2020",41
Mongolia,MNG,"May 8, 2020",42
Mongolia,MNG,"May 9, 2020",42
Mongolia,MNG,"May 10, 2020",42
Mongolia,MNG,"May 11, 2020",42
Mongolia,MNG,"May 12, 2020",42
Mongolia,MNG,"May 13, 2020",42
Mongolia,MNG,"May 14, 2020",61
Mongolia,MNG,"May 15, 2020",61
Mongolia,MNG,"May 16, 2020",135
Mongolia,MNG,"May 17, 2020",136
Montenegro,MNE,"Mar 18, 2020",2
Montenegro,MNE,"Mar 19, 2020",8
Montenegro,MNE,"Mar 20, 2020",13
Montenegro,MNE,"Mar 21, 2020",14
Montenegro,MNE,"Mar 22, 2020",14
Montenegro,MNE,"Mar 23, 2020",21
Montenegro,MNE,"Mar 24, 2020",27
Montenegro,MNE,"Mar 25, 2020",47
Montenegro,MNE,"Mar 26, 2020",53
Montenegro,MNE,"Mar 27, 2020",67
Montenegro,MNE,"Mar 28, 2020",75
Montenegro,MNE,"Mar 29, 2020",84
Montenegro,MNE,"Mar 30, 2020",85
Montenegro,MNE,"Mar 31, 2020",91
Montenegro,MNE,"Apr 1, 2020",109
Montenegro,MNE,"Apr 2, 2020",123
Montenegro,MNE,"Apr 3, 2020",144
Montenegro,MNE,"Apr 4, 2020",174
Montenegro,MNE,"Apr 5, 2020",201
Montenegro,MNE,"Apr 6, 2020",214
Montenegro,MNE,"Apr 7, 2020",233
Montenegro,MNE,"Apr 8, 2020",241
Montenegro,MNE,"Apr 9, 2020",249
Montenegro,MNE,"Apr 10, 2020",252
Montenegro,MNE,"Apr 11, 2020",257
Montenegro,MNE,"Apr 12, 2020",263
Montenegro,MNE,"Apr 13, 2020",272
Montenegro,MNE,"Apr 14, 2020",274
Montenegro,MNE,"Apr 15, 2020",283
Montenegro,MNE,"Apr 16, 2020",288
Montenegro,MNE,"Apr 17, 2020",303
Montenegro,MNE,"Apr 18, 2020",303
Montenegro,MNE,"Apr 19, 2020",307
Montenegro,MNE,"Apr 20, 2020",308
Montenegro,MNE,"Apr 21, 2020",312
Montenegro,MNE,"Apr 22, 2020",313
Montenegro,MNE,"Apr 23, 2020",315
Montenegro,MNE,"Apr 24, 2020",319
Montenegro,MNE,"Apr 25, 2020",319
Montenegro,MNE,"Apr 26, 2020",320
Montenegro,MNE,"Apr 27, 2020",321
Montenegro,MNE,"Apr 28, 2020",321
Montenegro,MNE,"Apr 29, 2020",321
Montenegro,MNE,"Apr 30, 2020",322
Montenegro,MNE,"May 1, 2020",322
Montenegro,MNE,"May 2, 2020",322
Montenegro,MNE,"May 3, 2020",322
Montenegro,MNE,"May 4, 2020",322
Montenegro,MNE,"May 5, 2020",323
Montenegro,MNE,"May 6, 2020",324
Montenegro,MNE,"May 7, 2020",324
Montenegro,MNE,"May 8, 2020",324
Montenegro,MNE,"May 9, 2020",324
Montenegro,MNE,"May 10, 2020",324
Montenegro,MNE,"May 11, 2020",324
Montenegro,MNE,"May 12, 2020",324
Montenegro,MNE,"May 13, 2020",324
Montenegro,MNE,"May 14, 2020",324
Montenegro,MNE,"May 15, 2020",324
Montenegro,MNE,"May 16, 2020",324
Montenegro,MNE,"May 17, 2020",324
Montserrat,MSR,"Mar 21, 2020",1
Montserrat,MSR,"Mar 22, 2020",1
Montserrat,MSR,"Mar 23, 2020",1
Montserrat,MSR,"Mar 24, 2020",1
Montserrat,MSR,"Mar 25, 2020",1
Montserrat,MSR,"Mar 26, 2020",1
Montserrat,MSR,"Mar 27, 2020",5
Montserrat,MSR,"Mar 28, 2020",5
Montserrat,MSR,"Mar 29, 2020",5
Montserrat,MSR,"Mar 30, 2020",5
Montserrat,MSR,"Mar 31, 2020",5
Montserrat,MSR,"Apr 2, 2020",5
Montserrat,MSR,"Apr 3, 2020",5
Montserrat,MSR,"Apr 4, 2020",5
Montserrat,MSR,"Apr 5, 2020",6
Montserrat,MSR,"Apr 6, 2020",6
Montserrat,MSR,"Apr 7, 2020",6
Montserrat,MSR,"Apr 8, 2020",6
Montserrat,MSR,"Apr 9, 2020",9
Montserrat,MSR,"Apr 10, 2020",9
Montserrat,MSR,"Apr 11, 2020",9
Montserrat,MSR,"Apr 12, 2020",9
Montserrat,MSR,"Apr 13, 2020",11
Montserrat,MSR,"Apr 14, 2020",11
Montserrat,MSR,"Apr 15, 2020",11
Montserrat,MSR,"Apr 16, 2020",11
Montserrat,MSR,"Apr 17, 2020",11
Montserrat,MSR,"Apr 18, 2020",11
Montserrat,MSR,"Apr 19, 2020",11
Montserrat,MSR,"Apr 20, 2020",11
Montserrat,MSR,"Apr 21, 2020",11
Montserrat,MSR,"Apr 22, 2020",11
Montserrat,MSR,"Apr 23, 2020",11
Montserrat,MSR,"Apr 24, 2020",11
Montserrat,MSR,"Apr 25, 2020",11
Montserrat,MSR,"Apr 26, 2020",11
Montserrat,MSR,"Apr 27, 2020",11
Montserrat,MSR,"Apr 28, 2020",11
Montserrat,MSR,"Apr 29, 2020",11
Montserrat,MSR,"Apr 30, 2020",11
Montserrat,MSR,"May 1, 2020",11
Montserrat,MSR,"May 2, 2020",11
Montserrat,MSR,"May 3, 2020",11
Montserrat,MSR,"May 4, 2020",11
Montserrat,MSR,"May 5, 2020",11
Montserrat,MSR,"May 6, 2020",11
Montserrat,MSR,"May 7, 2020",11
Montserrat,MSR,"May 8, 2020",11
Montserrat,MSR,"May 9, 2020",11
Montserrat,MSR,"May 10, 2020",11
Montserrat,MSR,"May 11, 2020",11
Montserrat,MSR,"May 12, 2020",11
Montserrat,MSR,"May 13, 2020",11
Montserrat,MSR,"May 14, 2020",11
Montserrat,MSR,"May 15, 2020",11
Montserrat,MSR,"May 16, 2020",11
Montserrat,MSR,"May 17, 2020",11
Morocco,MAR,"Mar 3, 2020",1
Morocco,MAR,"Mar 6, 2020",2
Morocco,MAR,"Mar 12, 2020",5
Morocco,MAR,"Mar 13, 2020",6
Morocco,MAR,"Mar 14, 2020",7
Morocco,MAR,"Mar 15, 2020",18
Morocco,MAR,"Mar 16, 2020",28
Morocco,MAR,"Mar 17, 2020",37
Morocco,MAR,"Mar 18, 2020",44
Morocco,MAR,"Mar 19, 2020",54
Morocco,MAR,"Mar 20, 2020",63
Morocco,MAR,"Mar 21, 2020",86
Morocco,MAR,"Mar 22, 2020",96
Morocco,MAR,"Mar 23, 2020",115
Morocco,MAR,"Mar 24, 2020",134
Morocco,MAR,"Mar 25, 2020",170
Morocco,MAR,"Mar 26, 2020",225
Morocco,MAR,"Mar 27, 2020",275
Morocco,MAR,"Mar 28, 2020",345
Morocco,MAR,"Mar 29, 2020",358
Morocco,MAR,"Mar 30, 2020",479
Morocco,MAR,"Mar 31, 2020",556
Morocco,MAR,"Apr 1, 2020",617
Morocco,MAR,"Apr 2, 2020",654
Morocco,MAR,"Apr 3, 2020",708
Morocco,MAR,"Apr 4, 2020",708
Morocco,MAR,"Apr 5, 2020",919
Morocco,MAR,"Apr 6, 2020",1021
Morocco,MAR,"Apr 7, 2020",1120
Morocco,MAR,"Apr 8, 2020",1184
Morocco,MAR,"Apr 9, 2020",1275
Morocco,MAR,"Apr 10, 2020",1374
Morocco,MAR,"Apr 11, 2020",1448
Morocco,MAR,"Apr 12, 2020",1545
Morocco,MAR,"Apr 13, 2020",1661
Morocco,MAR,"Apr 14, 2020",1763
Morocco,MAR,"Apr 15, 2020",1888
Morocco,MAR,"Apr 16, 2020",2024
Morocco,MAR,"Apr 17, 2020",2283
Morocco,MAR,"Apr 18, 2020",2564
Morocco,MAR,"Apr 19, 2020",2685
Morocco,MAR,"Apr 20, 2020",2855
Morocco,MAR,"Apr 21, 2020",3046
Morocco,MAR,"Apr 22, 2020",3209
Morocco,MAR,"Apr 23, 2020",3377
Morocco,MAR,"Apr 24, 2020",3568
Morocco,MAR,"Apr 25, 2020",3758
Morocco,MAR,"Apr 26, 2020",3897
Morocco,MAR,"Apr 27, 2020",4065
Morocco,MAR,"Apr 28, 2020",4120
Morocco,MAR,"Apr 29, 2020",4252
Morocco,MAR,"Apr 30, 2020",4321
Morocco,MAR,"May 1, 2020",4423
Morocco,MAR,"May 2, 2020",4569
Morocco,MAR,"May 3, 2020",4729
Morocco,MAR,"May 4, 2020",4903
Morocco,MAR,"May 5, 2020",5043
Morocco,MAR,"May 6, 2020",5219
Morocco,MAR,"May 7, 2020",5408
Morocco,MAR,"May 8, 2020",5548
Morocco,MAR,"May 9, 2020",5711
Morocco,MAR,"May 10, 2020",5910
Morocco,MAR,"May 11, 2020",6063
Morocco,MAR,"May 12, 2020",6281
Morocco,MAR,"May 13, 2020",6418
Morocco,MAR,"May 14, 2020",6512
Morocco,MAR,"May 15, 2020",6607
Morocco,MAR,"May 16, 2020",6652
Morocco,MAR,"May 17, 2020",6741
Mozambique,MOZ,"Mar 23, 2020",1
Mozambique,MOZ,"Mar 24, 2020",1
Mozambique,MOZ,"Mar 25, 2020",1
Mozambique,MOZ,"Mar 26, 2020",5
Mozambique,MOZ,"Mar 27, 2020",7
Mozambique,MOZ,"Mar 28, 2020",7
Mozambique,MOZ,"Mar 29, 2020",8
Mozambique,MOZ,"Mar 30, 2020",8
Mozambique,MOZ,"Mar 31, 2020",8
Mozambique,MOZ,"Apr 1, 2020",8
Mozambique,MOZ,"Apr 2, 2020",10
Mozambique,MOZ,"Apr 3, 2020",10
Mozambique,MOZ,"Apr 4, 2020",10
Mozambique,MOZ,"Apr 5, 2020",10
Mozambique,MOZ,"Apr 6, 2020",10
Mozambique,MOZ,"Apr 7, 2020",10
Mozambique,MOZ,"Apr 8, 2020",10
Mozambique,MOZ,"Apr 9, 2020",17
Mozambique,MOZ,"Apr 10, 2020",17
Mozambique,MOZ,"Apr 11, 2020",20
Mozambique,MOZ,"Apr 12, 2020",20
Mozambique,MOZ,"Apr 13, 2020",21
Mozambique,MOZ,"Apr 14, 2020",27
Mozambique,MOZ,"Apr 15, 2020",28
Mozambique,MOZ,"Apr 16, 2020",29
Mozambique,MOZ,"Apr 17, 2020",31
Mozambique,MOZ,"Apr 18, 2020",34
Mozambique,MOZ,"Apr 19, 2020",35
Mozambique,MOZ,"Apr 20, 2020",39
Mozambique,MOZ,"Apr 21, 2020",39
Mozambique,MOZ,"Apr 22, 2020",39
Mozambique,MOZ,"Apr 23, 2020",41
Mozambique,MOZ,"Apr 24, 2020",46
Mozambique,MOZ,"Apr 25, 2020",65
Mozambique,MOZ,"Apr 26, 2020",70
Mozambique,MOZ,"Apr 27, 2020",76
Mozambique,MOZ,"Apr 28, 2020",76
Mozambique,MOZ,"Apr 29, 2020",76
Mozambique,MOZ,"Apr 30, 2020",76
Mozambique,MOZ,"May 1, 2020",76
Mozambique,MOZ,"May 2, 2020",79
Mozambique,MOZ,"May 3, 2020",79
Mozambique,MOZ,"May 4, 2020",80
Mozambique,MOZ,"May 5, 2020",80
Mozambique,MOZ,"May 6, 2020",81
Mozambique,MOZ,"May 7, 2020",81
Mozambique,MOZ,"May 8, 2020",81
Mozambique,MOZ,"May 9, 2020",82
Mozambique,MOZ,"May 10, 2020",87
Mozambique,MOZ,"May 11, 2020",91
Mozambique,MOZ,"May 12, 2020",103
Mozambique,MOZ,"May 13, 2020",104
Mozambique,MOZ,"May 14, 2020",107
Mozambique,MOZ,"May 15, 2020",115
Mozambique,MOZ,"May 16, 2020",119
Mozambique,MOZ,"May 17, 2020",129
Myanmar,MMR,"Mar 17, 2020",0
Myanmar,MMR,"Mar 24, 2020",2
Myanmar,MMR,"Mar 25, 2020",3
Myanmar,MMR,"Mar 26, 2020",3
Myanmar,MMR,"Mar 27, 2020",5
Myanmar,MMR,"Mar 28, 2020",5
Myanmar,MMR,"Mar 29, 2020",8
Myanmar,MMR,"Mar 30, 2020",8
Myanmar,MMR,"Mar 31, 2020",14
Myanmar,MMR,"Apr 1, 2020",15
Myanmar,MMR,"Apr 2, 2020",16
Myanmar,MMR,"Apr 3, 2020",20
Myanmar,MMR,"Apr 4, 2020",20
Myanmar,MMR,"Apr 5, 2020",21
Myanmar,MMR,"Apr 6, 2020",21
Myanmar,MMR,"Apr 7, 2020",22
Myanmar,MMR,"Apr 8, 2020",22
Myanmar,MMR,"Apr 9, 2020",22
Myanmar,MMR,"Apr 10, 2020",27
Myanmar,MMR,"Apr 11, 2020",28
Myanmar,MMR,"Apr 12, 2020",31
Myanmar,MMR,"Apr 13, 2020",41
Myanmar,MMR,"Apr 14, 2020",62
Myanmar,MMR,"Apr 15, 2020",74
Myanmar,MMR,"Apr 16, 2020",74
Myanmar,MMR,"Apr 17, 2020",85
Myanmar,MMR,"Apr 18, 2020",94
Myanmar,MMR,"Apr 19, 2020",107
Myanmar,MMR,"Apr 20, 2020",111
Myanmar,MMR,"Apr 21, 2020",119
Myanmar,MMR,"Apr 22, 2020",121
Myanmar,MMR,"Apr 23, 2020",127
Myanmar,MMR,"Apr 24, 2020",132
Myanmar,MMR,"Apr 25, 2020",144
Myanmar,MMR,"Apr 26, 2020",146
Myanmar,MMR,"Apr 27, 2020",146
Myanmar,MMR,"Apr 28, 2020",146
Myanmar,MMR,"Apr 29, 2020",150
Myanmar,MMR,"Apr 30, 2020",150
Myanmar,MMR,"May 1, 2020",151
Myanmar,MMR,"May 2, 2020",151
Myanmar,MMR,"May 3, 2020",151
Myanmar,MMR,"May 4, 2020",155
Myanmar,MMR,"May 5, 2020",161
Myanmar,MMR,"May 6, 2020",161
Myanmar,MMR,"May 7, 2020",162
Myanmar,MMR,"May 8, 2020",176
Myanmar,MMR,"May 9, 2020",177
Myanmar,MMR,"May 10, 2020",178
Myanmar,MMR,"May 11, 2020",180
Myanmar,MMR,"May 12, 2020",180
Myanmar,MMR,"May 13, 2020",180
Myanmar,MMR,"May 14, 2020",181
Myanmar,MMR,"May 15, 2020",181
Myanmar,MMR,"May 16, 2020",182
Myanmar,MMR,"May 17, 2020",182
Namibia,NAM,"Mar 15, 2020",2
Namibia,NAM,"Mar 16, 2020",2
Namibia,NAM,"Mar 17, 2020",2
Namibia,NAM,"Mar 18, 2020",2
Namibia,NAM,"Mar 19, 2020",2
Namibia,NAM,"Mar 20, 2020",2
Namibia,NAM,"Mar 21, 2020",3
Namibia,NAM,"Mar 22, 2020",3
Namibia,NAM,"Mar 23, 2020",3
Namibia,NAM,"Mar 24, 2020",3
Namibia,NAM,"Mar 25, 2020",3
Namibia,NAM,"Mar 26, 2020",4
Namibia,NAM,"Mar 27, 2020",8
Namibia,NAM,"Mar 28, 2020",8
Namibia,NAM,"Mar 29, 2020",8
Namibia,NAM,"Mar 30, 2020",11
Namibia,NAM,"Mar 31, 2020",11
Namibia,NAM,"Apr 1, 2020",11
Namibia,NAM,"Apr 2, 2020",13
Namibia,NAM,"Apr 3, 2020",13
Namibia,NAM,"Apr 4, 2020",14
Namibia,NAM,"Apr 5, 2020",14
Namibia,NAM,"Apr 6, 2020",16
Namibia,NAM,"Apr 7, 2020",16
Namibia,NAM,"Apr 8, 2020",16
Namibia,NAM,"Apr 9, 2020",16
Namibia,NAM,"Apr 10, 2020",16
Namibia,NAM,"Apr 11, 2020",16
Namibia,NAM,"Apr 12, 2020",16
Namibia,NAM,"Apr 13, 2020",16
Namibia,NAM,"Apr 14, 2020",16
Namibia,NAM,"Apr 15, 2020",16
Namibia,NAM,"Apr 16, 2020",16
Namibia,NAM,"Apr 17, 2020",16
Namibia,NAM,"Apr 18, 2020",16
Namibia,NAM,"Apr 19, 2020",16
Namibia,NAM,"Apr 20, 2020",16
Namibia,NAM,"Apr 21, 2020",16
Namibia,NAM,"Apr 22, 2020",16
Namibia,NAM,"Apr 23, 2020",16
Namibia,NAM,"Apr 24, 2020",16
Namibia,NAM,"Apr 25, 2020",16
Namibia,NAM,"Apr 26, 2020",16
Namibia,NAM,"Apr 27, 2020",16
Namibia,NAM,"Apr 28, 2020",16
Namibia,NAM,"Apr 29, 2020",16
Namibia,NAM,"Apr 30, 2020",16
Namibia,NAM,"May 1, 2020",16
Namibia,NAM,"May 2, 2020",16
Namibia,NAM,"May 3, 2020",16
Namibia,NAM,"May 4, 2020",16
Namibia,NAM,"May 5, 2020",16
Namibia,NAM,"May 6, 2020",16
Namibia,NAM,"May 7, 2020",16
Namibia,NAM,"May 8, 2020",16
Namibia,NAM,"May 9, 2020",16
Namibia,NAM,"May 10, 2020",16
Namibia,NAM,"May 11, 2020",16
Namibia,NAM,"May 12, 2020",16
Namibia,NAM,"May 13, 2020",16
Namibia,NAM,"May 14, 2020",16
Namibia,NAM,"May 15, 2020",16
Namibia,NAM,"May 16, 2020",16
Namibia,NAM,"May 17, 2020",16
Nepal,NPL,"Dec 31, 2019",0
Nepal,NPL,"Jan 1, 2020",0
Nepal,NPL,"Jan 2, 2020",0
Nepal,NPL,"Jan 3, 2020",0
Nepal,NPL,"Jan 4, 2020",0
Nepal,NPL,"Jan 5, 2020",0
Nepal,NPL,"Jan 6, 2020",0
Nepal,NPL,"Jan 7, 2020",0
Nepal,NPL,"Jan 8, 2020",0
Nepal,NPL,"Jan 9, 2020",0
Nepal,NPL,"Jan 10, 2020",0
Nepal,NPL,"Jan 11, 2020",0
Nepal,NPL,"Jan 12, 2020",0
Nepal,NPL,"Jan 13, 2020",0
Nepal,NPL,"Jan 14, 2020",0
Nepal,NPL,"Jan 15, 2020",0
Nepal,NPL,"Jan 16, 2020",0
Nepal,NPL,"Jan 17, 2020",0
Nepal,NPL,"Jan 18, 2020",0
Nepal,NPL,"Jan 19, 2020",0
Nepal,NPL,"Jan 20, 2020",0
Nepal,NPL,"Jan 21, 2020",0
Nepal,NPL,"Jan 22, 2020",0
Nepal,NPL,"Jan 23, 2020",0
Nepal,NPL,"Jan 24, 2020",0
Nepal,NPL,"Jan 25, 2020",1
Nepal,NPL,"Jan 26, 2020",1
Nepal,NPL,"Jan 27, 2020",1
Nepal,NPL,"Jan 28, 2020",1
Nepal,NPL,"Jan 29, 2020",1
Nepal,NPL,"Jan 30, 2020",1
Nepal,NPL,"Jan 31, 2020",1
Nepal,NPL,"Feb 1, 2020",1
Nepal,NPL,"Feb 2, 2020",1
Nepal,NPL,"Feb 3, 2020",1
Nepal,NPL,"Feb 4, 2020",1
Nepal,NPL,"Feb 5, 2020",1
Nepal,NPL,"Feb 6, 2020",1
Nepal,NPL,"Feb 7, 2020",1
Nepal,NPL,"Feb 8, 2020",1
Nepal,NPL,"Feb 9, 2020",1
Nepal,NPL,"Feb 10, 2020",1
Nepal,NPL,"Feb 11, 2020",1
Nepal,NPL,"Feb 12, 2020",1
Nepal,NPL,"Feb 13, 2020",1
Nepal,NPL,"Feb 14, 2020",1
Nepal,NPL,"Feb 15, 2020",1
Nepal,NPL,"Feb 16, 2020",1
Nepal,NPL,"Feb 17, 2020",1
Nepal,NPL,"Feb 18, 2020",1
Nepal,NPL,"Feb 19, 2020",1
Nepal,NPL,"Feb 20, 2020",1
Nepal,NPL,"Feb 21, 2020",1
Nepal,NPL,"Feb 22, 2020",1
Nepal,NPL,"Feb 23, 2020",1
Nepal,NPL,"Feb 24, 2020",1
Nepal,NPL,"Feb 25, 2020",1
Nepal,NPL,"Feb 26, 2020",1
Nepal,NPL,"Feb 27, 2020",1
Nepal,NPL,"Feb 28, 2020",1
Nepal,NPL,"Feb 29, 2020",1
Nepal,NPL,"Mar 1, 2020",1
Nepal,NPL,"Mar 2, 2020",1
Nepal,NPL,"Mar 15, 2020",1
Nepal,NPL,"Mar 17, 2020",1
Nepal,NPL,"Mar 18, 2020",1
Nepal,NPL,"Mar 19, 2020",1
Nepal,NPL,"Mar 20, 2020",1
Nepal,NPL,"Mar 21, 2020",1
Nepal,NPL,"Mar 22, 2020",1
Nepal,NPL,"Mar 23, 2020",1
Nepal,NPL,"Mar 24, 2020",2
Nepal,NPL,"Mar 25, 2020",3
Nepal,NPL,"Mar 26, 2020",3
Nepal,NPL,"Mar 27, 2020",3
Nepal,NPL,"Mar 28, 2020",3
Nepal,NPL,"Mar 29, 2020",5
Nepal,NPL,"Mar 30, 2020",5
Nepal,NPL,"Mar 31, 2020",5
Nepal,NPL,"Apr 1, 2020",5
Nepal,NPL,"Apr 2, 2020",5
Nepal,NPL,"Apr 3, 2020",5
Nepal,NPL,"Apr 4, 2020",6
Nepal,NPL,"Apr 5, 2020",6
Nepal,NPL,"Apr 6, 2020",9
Nepal,NPL,"Apr 7, 2020",9
Nepal,NPL,"Apr 8, 2020",9
Nepal,NPL,"Apr 9, 2020",9
Nepal,NPL,"Apr 10, 2020",9
Nepal,NPL,"Apr 11, 2020",9
Nepal,NPL,"Apr 12, 2020",9
Nepal,NPL,"Apr 13, 2020",12
Nepal,NPL,"Apr 14, 2020",14
Nepal,NPL,"Apr 15, 2020",16
Nepal,NPL,"Apr 16, 2020",16
Nepal,NPL,"Apr 17, 2020",16
Nepal,NPL,"Apr 18, 2020",30
Nepal,NPL,"Apr 19, 2020",31
Nepal,NPL,"Apr 20, 2020",31
Nepal,NPL,"Apr 21, 2020",31
Nepal,NPL,"Apr 22, 2020",42
Nepal,NPL,"Apr 23, 2020",45
Nepal,NPL,"Apr 24, 2020",48
Nepal,NPL,"Apr 25, 2020",49
Nepal,NPL,"Apr 26, 2020",49
Nepal,NPL,"Apr 27, 2020",52
Nepal,NPL,"Apr 28, 2020",52
Nepal,NPL,"Apr 29, 2020",54
Nepal,NPL,"Apr 30, 2020",57
Nepal,NPL,"May 1, 2020",57
Nepal,NPL,"May 2, 2020",59
Nepal,NPL,"May 3, 2020",59
Nepal,NPL,"May 4, 2020",75
Nepal,NPL,"May 5, 2020",82
Nepal,NPL,"May 6, 2020",82
Nepal,NPL,"May 7, 2020",99
Nepal,NPL,"May 8, 2020",101
Nepal,NPL,"May 9, 2020",101
Nepal,NPL,"May 10, 2020",109
Nepal,NPL,"May 11, 2020",120
Nepal,NPL,"May 12, 2020",134
Nepal,NPL,"May 13, 2020",217
Nepal,NPL,"May 14, 2020",219
Nepal,NPL,"May 15, 2020",258
Nepal,NPL,"May 16, 2020",276
Nepal,NPL,"May 17, 2020",291
Netherlands,NLD,"Dec 31, 2019",0
Netherlands,NLD,"Jan 1, 2020",0
Netherlands,NLD,"Jan 2, 2020",0
Netherlands,NLD,"Jan 3, 2020",0
Netherlands,NLD,"Jan 4, 2020",0
Netherlands,NLD,"Jan 5, 2020",0
Netherlands,NLD,"Jan 6, 2020",0
Netherlands,NLD,"Jan 7, 2020",0
Netherlands,NLD,"Jan 8, 2020",0
Netherlands,NLD,"Jan 9, 2020",0
Netherlands,NLD,"Jan 10, 2020",0
Netherlands,NLD,"Jan 11, 2020",0
Netherlands,NLD,"Jan 12, 2020",0
Netherlands,NLD,"Jan 13, 2020",0
Netherlands,NLD,"Jan 14, 2020",0
Netherlands,NLD,"Jan 15, 2020",0
Netherlands,NLD,"Jan 16, 2020",0
Netherlands,NLD,"Jan 17, 2020",0
Netherlands,NLD,"Jan 18, 2020",0
Netherlands,NLD,"Jan 19, 2020",0
Netherlands,NLD,"Jan 20, 2020",0
Netherlands,NLD,"Jan 21, 2020",0
Netherlands,NLD,"Jan 22, 2020",0
Netherlands,NLD,"Jan 23, 2020",0
Netherlands,NLD,"Jan 24, 2020",0
Netherlands,NLD,"Jan 25, 2020",0
Netherlands,NLD,"Jan 26, 2020",0
Netherlands,NLD,"Jan 27, 2020",0
Netherlands,NLD,"Jan 28, 2020",0
Netherlands,NLD,"Jan 29, 2020",0
Netherlands,NLD,"Jan 30, 2020",0
Netherlands,NLD,"Jan 31, 2020",0
Netherlands,NLD,"Feb 1, 2020",0
Netherlands,NLD,"Feb 2, 2020",0
Netherlands,NLD,"Feb 3, 2020",0
Netherlands,NLD,"Feb 4, 2020",0
Netherlands,NLD,"Feb 5, 2020",0
Netherlands,NLD,"Feb 6, 2020",0
Netherlands,NLD,"Feb 7, 2020",0
Netherlands,NLD,"Feb 8, 2020",0
Netherlands,NLD,"Feb 9, 2020",0
Netherlands,NLD,"Feb 10, 2020",0
Netherlands,NLD,"Feb 11, 2020",0
Netherlands,NLD,"Feb 12, 2020",0
Netherlands,NLD,"Feb 13, 2020",0
Netherlands,NLD,"Feb 14, 2020",0
Netherlands,NLD,"Feb 15, 2020",0
Netherlands,NLD,"Feb 16, 2020",0
Netherlands,NLD,"Feb 17, 2020",0
Netherlands,NLD,"Feb 18, 2020",0
Netherlands,NLD,"Feb 19, 2020",0
Netherlands,NLD,"Feb 20, 2020",0
Netherlands,NLD,"Feb 21, 2020",0
Netherlands,NLD,"Feb 22, 2020",0
Netherlands,NLD,"Feb 23, 2020",0
Netherlands,NLD,"Feb 24, 2020",0
Netherlands,NLD,"Feb 25, 2020",0
Netherlands,NLD,"Feb 26, 2020",0
Netherlands,NLD,"Feb 27, 2020",0
Netherlands,NLD,"Feb 28, 2020",1
Netherlands,NLD,"Feb 29, 2020",2
Netherlands,NLD,"Mar 1, 2020",7
Netherlands,NLD,"Mar 2, 2020",13
Netherlands,NLD,"Mar 3, 2020",18
Netherlands,NLD,"Mar 4, 2020",28
Netherlands,NLD,"Mar 5, 2020",38
Netherlands,NLD,"Mar 6, 2020",82
Netherlands,NLD,"Mar 7, 2020",128
Netherlands,NLD,"Mar 8, 2020",188
Netherlands,NLD,"Mar 9, 2020",265
Netherlands,NLD,"Mar 10, 2020",321
Netherlands,NLD,"Mar 11, 2020",382
Netherlands,NLD,"Mar 12, 2020",503
Netherlands,NLD,"Mar 13, 2020",614
Netherlands,NLD,"Mar 14, 2020",804
Netherlands,NLD,"Mar 15, 2020",959
Netherlands,NLD,"Mar 16, 2020",1135
Netherlands,NLD,"Mar 17, 2020",1413
Netherlands,NLD,"Mar 18, 2020",1705
Netherlands,NLD,"Mar 19, 2020",2051
Netherlands,NLD,"Mar 20, 2020",2460
Netherlands,NLD,"Mar 21, 2020",2994
Netherlands,NLD,"Mar 22, 2020",3631
Netherlands,NLD,"Mar 23, 2020",4204
Netherlands,NLD,"Mar 24, 2020",4749
Netherlands,NLD,"Mar 25, 2020",5560
Netherlands,NLD,"Mar 26, 2020",6412
Netherlands,NLD,"Mar 27, 2020",7431
Netherlands,NLD,"Mar 28, 2020",8603
Netherlands,NLD,"Mar 29, 2020",9762
Netherlands,NLD,"Mar 30, 2020",10866
Netherlands,NLD,"Mar 31, 2020",11750
