Entity,Code,Date,Total confirmed cases of COVID-19 per million people (cases per million)
Spain,ESP,"Feb 28, 2020",0.5347046525699841
Spain,ESP,"Feb 29, 2020",0.7271983274951783
Spain,ESP,"Mar 1, 2020",1.411620282784758
Spain,ESP,"Mar 2, 2020",1.7752194465323472
Spain,ESP,"Mar 3, 2020",2.4382532157191275
Spain,ESP,"Mar 4, 2020",3.229616101522704
Spain,ESP,"Mar 5, 2020",4.277637220559873
Spain,ESP,"Mar 6, 2020",5.582316572830634
Spain,ESP,"Mar 7, 2020",7.999181602446962
Spain,ESP,"Mar 8, 2020",9.196920024203726
Spain,ESP,"Mar 9, 2020",12.597641614548825
Spain,ESP,"Mar 10, 2020",25.751376067770433
Spain,ESP,"Mar 11, 2020",35.05523702248816
Spain,ESP,"Mar 12, 2020",45.77071825999064
Spain,ESP,"Mar 13, 2020",64.25011105280929
Spain,ESP,"Mar 14, 2020",90.4934154009441
Spain,ESP,"Mar 15, 2020",123.04623464940474
Spain,ESP,"Mar 16, 2020",165.82260685500347
Spain,ESP,"Mar 17, 2020",196.57881847082894
Spain,ESP,"Mar 18, 2020",239.07714425709128
Spain,ESP,"Mar 19, 2020",293.3603605859961
Spain,ESP,"Mar 20, 2020",366.7432271047007
Spain,ESP,"Mar 21, 2020",427.3359583339313
Spain,ESP,"Mar 22, 2020",533.1219267983769
Spain,ESP,"Mar 23, 2020",611.1032533291834
Spain,ESP,"Mar 24, 2020",707.7136899555281
Spain,ESP,"Mar 25, 2020",848.5335072563591
Spain,ESP,"Mar 26, 2020",1018.2915403542777
Spain,ESP,"Mar 27, 2020",1201.7594007440907
Spain,ESP,"Mar 28, 2020",1370.1058135592243
Spain,ESP,"Mar 29, 2020",1545.2536695550484
Spain,ESP,"Mar 30, 2020",1685.3249003422814
Spain,ESP,"Mar 31, 2020",1822.1665150279919
Spain,ESP,"Apr 1, 2020",2019.4083672680074
Spain,ESP,"Apr 2, 2020",2184.5037757955156
Spain,ESP,"Apr 3, 2020",2357.7908596003963
Spain,ESP,"Apr 4, 2020",2517.603386160513
Spain,ESP,"Apr 5, 2020",2667.8767817187813
Spain,ESP,"Apr 6, 2020",2796.697826615942
Spain,ESP,"Apr 7, 2020",2888.089545833204
Spain,ESP,"Apr 8, 2020",3005.2540293043385
Spain,ESP,"Apr 9, 2020",3137.4330194196386
Spain,ESP,"Apr 10, 2020",3260.543418627352
Spain,ESP,"Apr 11, 2020",3358.4157582337616
Spain,ESP,"Apr 12, 2020",3461.7206971102823
Spain,ESP,"Apr 13, 2020",3550.8452686006476
Spain,ESP,"Apr 14, 2020",3625.2119916800807
Spain,ESP,"Apr 15, 2020",3690.339018363105
Spain,ESP,"Apr 16, 2020",3799.247661998559
Spain,ESP,"Apr 17, 2020",3910.1026305693686
Spain,ESP,"Apr 18, 2020",4022.4333839812707
Spain,ESP,"Apr 19, 2020",4100.671368745311
Spain,ESP,"Apr 20, 2020",4190.886737726919
Spain,ESP,"Apr 21, 2020",4282.128739641461
Spain,ESP,"Apr 22, 2020",4366.997062097368
Sri Lanka,LKA,"Dec 31, 2019",0
Sri Lanka,LKA,"Jan 1, 2020",0
Sri Lanka,LKA,"Jan 2, 2020",0
Sri Lanka,LKA,"Jan 3, 2020",0
Sri Lanka,LKA,"Jan 4, 2020",0
Sri Lanka,LKA,"Jan 5, 2020",0
Sri Lanka,LKA,"Jan 6, 2020",0
Sri Lanka,LKA,"Jan 7, 2020",0
Sri Lanka,LKA,"Jan 8, 2020",0
Sri Lanka,LKA,"Jan 9, 2020",0
Sri Lanka,LKA,"Jan 10, 2020",0
Sri Lanka,LKA,"Jan 11, 2020",0
Sri Lanka,LKA,"Jan 12, 2020",0
Sri Lanka,LKA,"Jan 13, 2020",0
Sri Lanka,LKA,"Jan 14, 2020",0
Sri Lanka,LKA,"Jan 15, 2020",0
Sri Lanka,LKA,"Jan 16, 2020",0
Sri Lanka,LKA,"Jan 17, 2020",0
Sri Lanka,LKA,"Jan 18, 2020",0
Sri Lanka,LKA,"Jan 19, 2020",0
Sri Lanka,LKA,"Jan 20, 2020",0
Sri Lanka,LKA,"Jan 21, 2020",0
Sri Lanka,LKA,"Jan 22, 2020",0
Sri Lanka,LKA,"Jan 23, 2020",0
Sri Lanka,LKA,"Jan 24, 2020",0
Sri Lanka,LKA,"Jan 25, 2020",0
Sri Lanka,LKA,"Jan 26, 2020",0
Sri Lanka,LKA,"Jan 27, 2020",0
Sri Lanka,LKA,"Jan 28, 2020",0.046700057207570075
Sri Lanka,LKA,"Jan 29, 2020",0.046700057207570075
Sri Lanka,LKA,"Jan 30, 2020",0.046700057207570075
Sri Lanka,LKA,"Jan 31, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 1, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 2, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 3, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 4, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 5, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 6, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 7, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 8, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 9, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 10, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 11, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 12, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 13, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 14, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 15, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 16, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 17, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 18, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 19, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 20, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 21, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 22, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 23, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 24, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 25, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 26, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 27, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 28, 2020",0.046700057207570075
Sri Lanka,LKA,"Feb 29, 2020",0.046700057207570075
Sri Lanka,LKA,"Mar 1, 2020",0.046700057207570075
Sri Lanka,LKA,"Mar 2, 2020",0.046700057207570075
Sri Lanka,LKA,"Mar 12, 2020",0.09340011441514015
Sri Lanka,LKA,"Mar 13, 2020",0.14010017162271024
Sri Lanka,LKA,"Mar 14, 2020",0.2802003432454205
Sri Lanka,LKA,"Mar 15, 2020",0.5137006292832709
Sri Lanka,LKA,"Mar 16, 2020",0.8873010869438315
Sri Lanka,LKA,"Mar 17, 2020",1.3543016590195323
Sri Lanka,LKA,"Mar 18, 2020",1.9614024027179433
Sri Lanka,LKA,"Mar 19, 2020",1.9614024027179433
Sri Lanka,LKA,"Mar 20, 2020",2.475103032001214
Sri Lanka,LKA,"Mar 21, 2020",3.0822037756996252
Sri Lanka,LKA,"Mar 22, 2020",3.642604462190466
Sri Lanka,LKA,"Mar 23, 2020",4.062904977058596
Sri Lanka,LKA,"Mar 24, 2020",4.529905549134297
Sri Lanka,LKA,"Mar 25, 2020",4.763405835172148
Sri Lanka,LKA,"Mar 26, 2020",4.763405835172148
Sri Lanka,LKA,"Mar 27, 2020",4.950206064002428
Sri Lanka,LKA,"Mar 28, 2020",4.950206064002428
Sri Lanka,LKA,"Mar 29, 2020",5.370506578870558
Sri Lanka,LKA,"Mar 30, 2020",5.604006864908409
Sri Lanka,LKA,"Mar 31, 2020",5.604006864908409
Sri Lanka,LKA,"Apr 1, 2020",5.697406979323549
Sri Lanka,LKA,"Apr 2, 2020",6.678108180682521
Sri Lanka,LKA,"Apr 3, 2020",6.911608466720371
Sri Lanka,LKA,"Apr 4, 2020",7.051708638343081
Sri Lanka,LKA,"Apr 5, 2020",7.425309096003642
Sri Lanka,LKA,"Apr 6, 2020",7.752209496456633
Sri Lanka,LKA,"Apr 7, 2020",8.312610182947473
Sri Lanka,LKA,"Apr 8, 2020",8.639510583400464
Sri Lanka,LKA,"Apr 9, 2020",8.826310812230744
Sri Lanka,LKA,"Apr 10, 2020",8.873010869438314
Sri Lanka,LKA,"Apr 11, 2020",9.199911269891304
Sri Lanka,LKA,"Apr 12, 2020",9.293311384306445
Sri Lanka,LKA,"Apr 13, 2020",9.807012013589716
Sri Lanka,LKA,"Apr 14, 2020",10.180612471250276
Sri Lanka,LKA,"Apr 15, 2020",10.881113329363828
Sri Lanka,LKA,"Apr 16, 2020",11.067913558194109
Sri Lanka,LKA,"Apr 17, 2020",11.114613615401678
Sri Lanka,LKA,"Apr 18, 2020",11.394813958647099
Sri Lanka,LKA,"Apr 19, 2020",11.8618145307228
Sri Lanka,LKA,"Apr 20, 2020",13.776516876233172
Sri Lanka,LKA,"Apr 21, 2020",14.196817391101304
Sri Lanka,LKA,"Apr 22, 2020",14.477017734346724
Sudan,SDN,"Mar 14, 2020",0.022805397280397082
Sudan,SDN,"Mar 15, 2020",0.022805397280397082
Sudan,SDN,"Mar 16, 2020",0.022805397280397082
Sudan,SDN,"Mar 17, 2020",0.022805397280397082
Sudan,SDN,"Mar 18, 2020",0.022805397280397082
Sudan,SDN,"Mar 19, 2020",0.045610794560794164
Sudan,SDN,"Mar 20, 2020",0.045610794560794164
Sudan,SDN,"Mar 21, 2020",0.045610794560794164
Sudan,SDN,"Mar 22, 2020",0.045610794560794164
Sudan,SDN,"Mar 23, 2020",0.045610794560794164
Sudan,SDN,"Mar 24, 2020",0.045610794560794164
Sudan,SDN,"Mar 25, 2020",0.06841619184119124
Sudan,SDN,"Mar 26, 2020",0.06841619184119124
Sudan,SDN,"Mar 27, 2020",0.06841619184119124
Sudan,SDN,"Mar 28, 2020",0.06841619184119124
Sudan,SDN,"Mar 29, 2020",0.1140269864019854
Sudan,SDN,"Mar 30, 2020",0.1140269864019854
Sudan,SDN,"Mar 31, 2020",0.13683238368238249
Sudan,SDN,"Apr 1, 2020",0.15963778096277956
Sudan,SDN,"Apr 2, 2020",0.15963778096277956
Sudan,SDN,"Apr 3, 2020",0.15963778096277956
Sudan,SDN,"Apr 4, 2020",0.15963778096277956
Sudan,SDN,"Apr 5, 2020",0.2280539728039708
Sudan,SDN,"Apr 6, 2020",0.27366476736476497
Sudan,SDN,"Apr 7, 2020",0.27366476736476497
Sudan,SDN,"Apr 8, 2020",0.3192755619255591
Sudan,SDN,"Apr 9, 2020",0.3192755619255591
Sudan,SDN,"Apr 10, 2020",0.3192755619255591
Sudan,SDN,"Apr 11, 2020",0.3420809592059562
Sudan,SDN,"Apr 12, 2020",0.43330254832754456
Sudan,SDN,"Apr 13, 2020",0.43330254832754456
Sudan,SDN,"Apr 14, 2020",0.6613565211315153
Sudan,SDN,"Apr 15, 2020",0.7297727129727066
Sudan,SDN,"Apr 16, 2020",0.7297727129727066
Sudan,SDN,"Apr 17, 2020",0.7297727129727066
Sudan,SDN,"Apr 18, 2020",0.7297727129727066
Sudan,SDN,"Apr 19, 2020",1.5051562205062072
Sudan,SDN,"Apr 20, 2020",1.5051562205062072
Sudan,SDN,"Apr 21, 2020",2.0980965497965314
Sudan,SDN,"Apr 22, 2020",2.4401775090024875
Suriname,SUR,"Mar 15, 2020",1.7046403720207148
Suriname,SUR,"Mar 21, 2020",1.7046403720207148
Suriname,SUR,"Mar 22, 2020",8.523201860103574
Suriname,SUR,"Mar 23, 2020",8.523201860103574
Suriname,SUR,"Mar 24, 2020",10.227842232124289
Suriname,SUR,"Mar 25, 2020",13.637122976165719
Suriname,SUR,"Mar 26, 2020",13.637122976165719
Suriname,SUR,"Mar 27, 2020",13.637122976165719
Suriname,SUR,"Mar 28, 2020",13.637122976165719
Suriname,SUR,"Mar 29, 2020",13.637122976165719
Suriname,SUR,"Mar 30, 2020",13.637122976165719
Suriname,SUR,"Mar 31, 2020",13.637122976165719
Suriname,SUR,"Apr 1, 2020",17.04640372020715
Suriname,SUR,"Apr 2, 2020",17.04640372020715
Suriname,SUR,"Apr 3, 2020",17.04640372020715
Suriname,SUR,"Apr 4, 2020",17.04640372020715
Suriname,SUR,"Apr 5, 2020",17.04640372020715
Suriname,SUR,"Apr 6, 2020",17.04640372020715
Suriname,SUR,"Apr 7, 2020",17.04640372020715
Suriname,SUR,"Apr 8, 2020",17.04640372020715
Suriname,SUR,"Apr 9, 2020",17.04640372020715
Suriname,SUR,"Apr 10, 2020",17.04640372020715
Suriname,SUR,"Apr 11, 2020",17.04640372020715
Suriname,SUR,"Apr 12, 2020",17.04640372020715
Suriname,SUR,"Apr 13, 2020",17.04640372020715
Suriname,SUR,"Apr 14, 2020",17.04640372020715
Suriname,SUR,"Apr 15, 2020",17.04640372020715
Suriname,SUR,"Apr 16, 2020",17.04640372020715
Suriname,SUR,"Apr 17, 2020",17.04640372020715
Suriname,SUR,"Apr 18, 2020",17.04640372020715
Suriname,SUR,"Apr 19, 2020",17.04640372020715
Suriname,SUR,"Apr 20, 2020",17.04640372020715
Suriname,SUR,"Apr 21, 2020",17.04640372020715
Suriname,SUR,"Apr 22, 2020",17.04640372020715
Swaziland,SWZ,"Mar 15, 2020",0.8619471040301199
Swaziland,SWZ,"Mar 16, 2020",0.8619471040301199
Swaziland,SWZ,"Mar 17, 2020",0.8619471040301199
Swaziland,SWZ,"Mar 18, 2020",0.8619471040301199
Swaziland,SWZ,"Mar 19, 2020",0.8619471040301199
Swaziland,SWZ,"Mar 20, 2020",0.8619471040301199
Swaziland,SWZ,"Mar 21, 2020",0.8619471040301199
Swaziland,SWZ,"Mar 22, 2020",0.8619471040301199
Swaziland,SWZ,"Mar 23, 2020",3.4477884161204795
Swaziland,SWZ,"Mar 24, 2020",3.4477884161204795
Swaziland,SWZ,"Mar 25, 2020",3.4477884161204795
Swaziland,SWZ,"Mar 26, 2020",3.4477884161204795
Swaziland,SWZ,"Mar 27, 2020",5.171682624180719
Swaziland,SWZ,"Mar 28, 2020",7.757523936271079
Swaziland,SWZ,"Mar 29, 2020",7.757523936271079
Swaziland,SWZ,"Mar 30, 2020",7.757523936271079
Swaziland,SWZ,"Mar 31, 2020",7.757523936271079
Swaziland,SWZ,"Apr 1, 2020",7.757523936271079
Swaziland,SWZ,"Apr 2, 2020",7.757523936271079
Swaziland,SWZ,"Apr 3, 2020",7.757523936271079
Swaziland,SWZ,"Apr 4, 2020",7.757523936271079
Swaziland,SWZ,"Apr 5, 2020",7.757523936271079
Swaziland,SWZ,"Apr 6, 2020",7.757523936271079
Swaziland,SWZ,"Apr 7, 2020",8.6194710403012
Swaziland,SWZ,"Apr 8, 2020",8.6194710403012
Swaziland,SWZ,"Apr 9, 2020",10.343365248361438
Swaziland,SWZ,"Apr 10, 2020",10.343365248361438
Swaziland,SWZ,"Apr 11, 2020",10.343365248361438
Swaziland,SWZ,"Apr 12, 2020",12.067259456421679
Swaziland,SWZ,"Apr 13, 2020",12.067259456421679
Swaziland,SWZ,"Apr 14, 2020",12.929206560451798
Swaziland,SWZ,"Apr 15, 2020",12.929206560451798
Swaziland,SWZ,"Apr 16, 2020",13.791153664481918
Swaziland,SWZ,"Apr 17, 2020",13.791153664481918
Swaziland,SWZ,"Apr 18, 2020",16.376994976572277
Swaziland,SWZ,"Apr 19, 2020",16.376994976572277
Swaziland,SWZ,"Apr 20, 2020",18.962836288662636
Swaziland,SWZ,"Apr 21, 2020",20.686730496722877
Swaziland,SWZ,"Apr 22, 2020",20.686730496722877
Sweden,SWE,"Dec 31, 2019",0
Sweden,SWE,"Jan 1, 2020",0
Sweden,SWE,"Jan 2, 2020",0
Sweden,SWE,"Jan 3, 2020",0
Sweden,SWE,"Jan 4, 2020",0
Sweden,SWE,"Jan 5, 2020",0
Sweden,SWE,"Jan 6, 2020",0
Sweden,SWE,"Jan 7, 2020",0
Sweden,SWE,"Jan 8, 2020",0
Sweden,SWE,"Jan 9, 2020",0
Sweden,SWE,"Jan 10, 2020",0
Sweden,SWE,"Jan 11, 2020",0
Sweden,SWE,"Jan 12, 2020",0
Sweden,SWE,"Jan 13, 2020",0
Sweden,SWE,"Jan 14, 2020",0
Sweden,SWE,"Jan 15, 2020",0
Sweden,SWE,"Jan 16, 2020",0
Sweden,SWE,"Jan 17, 2020",0
Sweden,SWE,"Jan 18, 2020",0
Sweden,SWE,"Jan 19, 2020",0
Sweden,SWE,"Jan 20, 2020",0
Sweden,SWE,"Jan 21, 2020",0
Sweden,SWE,"Jan 22, 2020",0
Sweden,SWE,"Jan 23, 2020",0
Sweden,SWE,"Jan 24, 2020",0
Sweden,SWE,"Jan 25, 2020",0
Sweden,SWE,"Jan 26, 2020",0
Sweden,SWE,"Jan 27, 2020",0
Sweden,SWE,"Jan 28, 2020",0
Sweden,SWE,"Jan 29, 2020",0
Sweden,SWE,"Jan 30, 2020",0
Sweden,SWE,"Jan 31, 2020",0
Sweden,SWE,"Feb 1, 2020",0.09901705766852455
Sweden,SWE,"Feb 2, 2020",0.09901705766852455
Sweden,SWE,"Feb 3, 2020",0.09901705766852455
Sweden,SWE,"Feb 4, 2020",0.09901705766852455
Sweden,SWE,"Feb 5, 2020",0.09901705766852455
Sweden,SWE,"Feb 6, 2020",0.09901705766852455
Sweden,SWE,"Feb 7, 2020",0.09901705766852455
Sweden,SWE,"Feb 8, 2020",0.09901705766852455
Sweden,SWE,"Feb 9, 2020",0.09901705766852455
Sweden,SWE,"Feb 10, 2020",0.09901705766852455
Sweden,SWE,"Feb 11, 2020",0.09901705766852455
Sweden,SWE,"Feb 12, 2020",0.09901705766852455
Sweden,SWE,"Feb 13, 2020",0.09901705766852455
Sweden,SWE,"Feb 14, 2020",0.09901705766852455
Sweden,SWE,"Feb 15, 2020",0.09901705766852455
Sweden,SWE,"Feb 16, 2020",0.09901705766852455
Sweden,SWE,"Feb 17, 2020",0.09901705766852455
Sweden,SWE,"Feb 18, 2020",0.09901705766852455
Sweden,SWE,"Feb 19, 2020",0.09901705766852455
Sweden,SWE,"Feb 20, 2020",0.09901705766852455
Sweden,SWE,"Feb 21, 2020",0.09901705766852455
Sweden,SWE,"Feb 22, 2020",0.09901705766852455
Sweden,SWE,"Feb 23, 2020",0.09901705766852455
Sweden,SWE,"Feb 24, 2020",0.09901705766852455
Sweden,SWE,"Feb 25, 2020",0.09901705766852455
Sweden,SWE,"Feb 26, 2020",0.09901705766852455
Sweden,SWE,"Feb 27, 2020",0.1980341153370491
Sweden,SWE,"Feb 28, 2020",0.6931194036796718
Sweden,SWE,"Feb 29, 2020",1.1882046920222946
Sweden,SWE,"Mar 1, 2020",1.2872217496908192
Sweden,SWE,"Mar 2, 2020",1.3862388073593437
Sweden,SWE,"Mar 3, 2020",1.4852558650278682
Sweden,SWE,"Mar 4, 2020",2.3764093840445892
Sweden,SWE,"Mar 5, 2020",3.465597018398359
Sweden,SWE,"Mar 6, 2020",6.040040517779998
Sweden,SWE,"Mar 7, 2020",13.565336900587864
Sweden,SWE,"Mar 8, 2020",15.941746284632453
Sweden,SWE,"Mar 9, 2020",20.100462706710484
Sweden,SWE,"Mar 10, 2020",24.556230301794088
Sweden,SWE,"Mar 11, 2020",32.279560799939006
Sweden,SWE,"Mar 12, 2020",45.745880642858346
Sweden,SWE,"Mar 13, 2020",61.39057575448522
Sweden,SWE,"Mar 14, 2020",76.73821969310653
Sweden,SWE,"Mar 15, 2020",91.49176128571669
Sweden,SWE,"Mar 16, 2020",102.18560351391734
Sweden,SWE,"Mar 17, 2020",110.99812164641602
Sweden,SWE,"Mar 18, 2020",115.55290629916816
Sweden,SWE,"Mar 19, 2020",128.82119202675045
Sweden,SWE,"Mar 20, 2020",140.90127306231042
Sweden,SWE,"Mar 21, 2020",160.70468459601534
Sweden,SWE,"Mar 22, 2020",172.88378268924387
Sweden,SWE,"Mar 23, 2020",188.72651191620778
Sweden,SWE,"Mar 24, 2020",199.6183882597455
Sweden,SWE,"Mar 25, 2020",224.96675502288778
Sweden,SWE,"Mar 26, 2020",248.5328147479966
Sweden,SWE,"Mar 27, 2020",277.84186381787987
Sweden,SWE,"Mar 28, 2020",301.6059576583258
Sweden,SWE,"Mar 29, 2020",341.31179778340413
Sweden,SWE,"Mar 30, 2020",366.36311337354084
Sweden,SWE,"Mar 31, 2020",398.84070828881687
Sweden,SWE,"Apr 1, 2020",439.1406507599064
Sweden,SWE,"Apr 2, 2020",489.83738428619097
Sweden,SWE,"Apr 3, 2020",541.2272372161552
Sweden,SWE,"Apr 4, 2020",601.8256765092922
Sweden,SWE,"Apr 5, 2020",637.9669025583037
Sweden,SWE,"Apr 6, 2020",676.2865038760227
Sweden,SWE,"Apr 7, 2020",713.5169175593879
Sweden,SWE,"Apr 8, 2020",761.7382246439594
Sweden,SWE,"Apr 9, 2020",833.6246085113082
Sweden,SWE,"Apr 10, 2020",905.114924147983
Sweden,SWE,"Apr 11, 2020",958.9802035196602
Sweden,SWE,"Apr 12, 2020",1005.1221523931927
Sweden,SWE,"Apr 13, 2020",1037.9958155391428
Sweden,SWE,"Apr 14, 2020",1084.0387473550068
Sweden,SWE,"Apr 15, 2020",1133.2502250162636
Sweden,SWE,"Apr 16, 2020",1180.9764468124922
Sweden,SWE,"Apr 17, 2020",1241.6739031632978
Sweden,SWE,"Apr 18, 2020",1308.6094341472206
Sweden,SWE,"Apr 19, 2020",1368.6137710943462
Sweden,SWE,"Apr 20, 2020",1424.3603745617256
Sweden,SWE,"Apr 21, 2020",1463.1750611677874
Sweden,SWE,"Apr 22, 2020",1517.139357597133
Switzerland,CHE,"Dec 31, 2019",0
Switzerland,CHE,"Jan 1, 2020",0
Switzerland,CHE,"Jan 2, 2020",0
Switzerland,CHE,"Jan 3, 2020",0
Switzerland,CHE,"Jan 4, 2020",0
Switzerland,CHE,"Jan 5, 2020",0
Switzerland,CHE,"Jan 6, 2020",0
Switzerland,CHE,"Jan 7, 2020",0
Switzerland,CHE,"Jan 8, 2020",0
Switzerland,CHE,"Jan 9, 2020",0
Switzerland,CHE,"Jan 10, 2020",0
Switzerland,CHE,"Jan 11, 2020",0
Switzerland,CHE,"Jan 12, 2020",0
Switzerland,CHE,"Jan 13, 2020",0
Switzerland,CHE,"Jan 14, 2020",0
Switzerland,CHE,"Jan 15, 2020",0
Switzerland,CHE,"Jan 16, 2020",0
Switzerland,CHE,"Jan 17, 2020",0
Switzerland,CHE,"Jan 18, 2020",0
Switzerland,CHE,"Jan 19, 2020",0
Switzerland,CHE,"Jan 20, 2020",0
Switzerland,CHE,"Jan 21, 2020",0
Switzerland,CHE,"Jan 22, 2020",0
Switzerland,CHE,"Jan 23, 2020",0
Switzerland,CHE,"Jan 24, 2020",0
Switzerland,CHE,"Jan 25, 2020",0
Switzerland,CHE,"Jan 26, 2020",0
Switzerland,CHE,"Jan 27, 2020",0
Switzerland,CHE,"Jan 28, 2020",0
Switzerland,CHE,"Jan 29, 2020",0
Switzerland,CHE,"Jan 30, 2020",0
Switzerland,CHE,"Jan 31, 2020",0
Switzerland,CHE,"Feb 1, 2020",0
Switzerland,CHE,"Feb 2, 2020",0
Switzerland,CHE,"Feb 3, 2020",0
Switzerland,CHE,"Feb 4, 2020",0
Switzerland,CHE,"Feb 5, 2020",0
Switzerland,CHE,"Feb 6, 2020",0
Switzerland,CHE,"Feb 7, 2020",0
Switzerland,CHE,"Feb 8, 2020",0
Switzerland,CHE,"Feb 9, 2020",0
Switzerland,CHE,"Feb 10, 2020",0
Switzerland,CHE,"Feb 11, 2020",0
Switzerland,CHE,"Feb 12, 2020",0
Switzerland,CHE,"Feb 13, 2020",0
Switzerland,CHE,"Feb 14, 2020",0
Switzerland,CHE,"Feb 15, 2020",0
Switzerland,CHE,"Feb 16, 2020",0
Switzerland,CHE,"Feb 17, 2020",0
Switzerland,CHE,"Feb 18, 2020",0
Switzerland,CHE,"Feb 19, 2020",0
Switzerland,CHE,"Feb 20, 2020",0
Switzerland,CHE,"Feb 21, 2020",0
Switzerland,CHE,"Feb 22, 2020",0
Switzerland,CHE,"Feb 23, 2020",0
Switzerland,CHE,"Feb 24, 2020",0
Switzerland,CHE,"Feb 25, 2020",0
Switzerland,CHE,"Feb 26, 2020",0.11554524994632924
Switzerland,CHE,"Feb 27, 2020",0.11554524994632924
Switzerland,CHE,"Feb 28, 2020",0.9243619995706339
Switzerland,CHE,"Feb 29, 2020",1.3865429993559508
Switzerland,CHE,"Mar 1, 2020",2.0798144990339265
Switzerland,CHE,"Mar 2, 2020",2.7730859987119016
Switzerland,CHE,"Mar 3, 2020",3.4663574983898773
Switzerland,CHE,"Mar 4, 2020",4.275174248014182
Switzerland,CHE,"Mar 5, 2020",6.586079246940767
Switzerland,CHE,"Mar 6, 2020",10.052436745330644
Switzerland,CHE,"Mar 7, 2020",24.14895723878281
Switzerland,CHE,"Mar 8, 2020",30.50394598583092
Switzerland,CHE,"Mar 9, 2020",38.36102298218131
Switzerland,CHE,"Mar 10, 2020",43.21392347992714
Switzerland,CHE,"Mar 11, 2020",56.61717247370133
Switzerland,CHE,"Mar 12, 2020",74.18005046554337
Switzerland,CHE,"Mar 13, 2020",98.67564345416517
Switzerland,CHE,"Mar 14, 2020",129.5262251898351
Switzerland,CHE,"Mar 15, 2020",157.02599467706145
Switzerland,CHE,"Mar 16, 2020",254.19954988192433
Switzerland,CHE,"Mar 17, 2020",254.19954988192433
Switzerland,CHE,"Mar 18, 2020",306.19491235777247
Switzerland,CHE,"Mar 19, 2020",347.791202338451
Switzerland,CHE,"Mar 20, 2020",449.2399317913281
Switzerland,CHE,"Mar 21, 2020",559.2390097402335
Switzerland,CHE,"Mar 22, 2020",702.1684839238428
Switzerland,CHE,"Mar 23, 2020",805.4659373758611
Switzerland,CHE,"Mar 24, 2020",926.0951783198288
Switzerland,CHE,"Mar 25, 2020",1015.5272017782877
Switzerland,CHE,"Mar 26, 2020",1122.4065579786422
Switzerland,CHE,"Mar 27, 2020",1237.9518079249715
Switzerland,CHE,"Mar 28, 2020",1398.559705350369
Switzerland,CHE,"Mar 29, 2020",1519.6511272941223
Switzerland,CHE,"Mar 30, 2020",1649.2928977339036
Switzerland,CHE,"Mar 31, 2020",1780.7833921728263
Switzerland,CHE,"Apr 1, 2020",1861.2028861354713
Switzerland,CHE,"Apr 2, 2020",1972.3574165838402
Switzerland,CHE,"Apr 3, 2020",2102.2302775235144
Switzerland,CHE,"Apr 4, 2020",2221.5885207180722
Switzerland,CHE,"Apr 5, 2020",2334.129594165797
Switzerland,CHE,"Apr 6, 2020",2428.9922443717332
Switzerland,CHE,"Apr 7, 2020",2492.773222342107
Switzerland,CHE,"Apr 8, 2020",2560.944919810441
Switzerland,CHE,"Apr 9, 2020",2624.0326262811373
Switzerland,CHE,"Apr 10, 2020",2714.7356474890057
Switzerland,CHE,"Apr 11, 2020",2799.430315699665
Switzerland,CHE,"Apr 12, 2020",2867.833103667892
Switzerland,CHE,"Apr 13, 2020",2914.0512036464233
Switzerland,CHE,"Apr 14, 2020",2946.2883283814494
Switzerland,CHE,"Apr 15, 2020",2975.636821867817
Switzerland,CHE,"Apr 16, 2020",3042.999702586527
Switzerland,CHE,"Apr 17, 2020",3079.3964563196205
Switzerland,CHE,"Apr 18, 2020",3119.3751128010504
Switzerland,CHE,"Apr 19, 2020",3156.9273190336075
Switzerland,CHE,"Apr 20, 2020",3195.7505230155743
Switzerland,CHE,"Apr 21, 2020",3215.1621250065573
